Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed,
Tengah,1982,8,4,0,,,,,,,,,
Tengah,1982,8,5,0,,,,,,,,,
Tengah,1982,8,6,0,,,,,,,,,
Tengah,1982,8,7,0,,,,,,,,,
Tengah,1982,8,8,0,,,,,,,,,
Tengah,1982,8,9,0,,,,,,,,,
Tengah,1982,8,10,48.1,,,,,,,,,
Tengah,1982,8,11,1.2,,,,,,,,,
Tengah,1982,8,12,2.4,,,,,,,,,
Tengah,1982,8,13,3,,,,,,,,,
Tengah,1982,8,14,0,,,,,,,,,
Tengah,1982,8,15,16,,,,,,,,,
Tengah,1982,8,16,0.8,,,,,,,,,
Tengah,1982,8,17,0,,,,,,,,,
Tengah,1982,8,18,0,,,,,,,,,
Tengah,1982,8,19,0,,,,,,,,,
Tengah,1982,8,20,0,,,,,,,,,
Tengah,1982,8,21,0.4,,,,,,,,,
Tengah,1982,8,22,0.5,,,,,,,,,
Tengah,1982,8,23,1,,,,,,,,,
Tengah,1982,8,24,3.8,,,,,,,,,
Tengah,1982,8,25,0,,,,,,,,,
Tengah,1982,8,26,0,,,,,,,,,
Tengah,1982,8,27,0,,,,,,,,,
Tengah,1982,8,28,0,,,,,,,,,
Tengah,1982,8,29,0.4,,,,,,,,,
Tengah,1982,8,30,56.1,,,,,,,,,
Tengah,1982,8,31,0.3,,,,,,,,,
Tengah,1982,9,1,0.9,,,,,,,,,
Tengah,1982,9,2,18.8,,,,,,,,,
Tengah,1982,9,3,6.2,,,,,,,,,
Tengah,1982,9,4,0,,,,,,,,,
Tengah,1982,9,5,0,,,,,,,,,
Tengah,1982,9,6,17.8,,,,,,,,,
Tengah,1982,9,7,0,,,,,,,,,
Tengah,1982,9,8,7.8,,,,,,,,,
Tengah,1982,9,9,0,,,,,,,,,
Tengah,1982,9,10,0,,,,,,,,,
Tengah,1982,9,11,0,,,,,,,,,
Tengah,1982,9,12,0,,,,,,,,,
Tengah,1982,9,13,0.8,,,,,,,,,
Tengah,1982,9,14,0,,,,,,,,,
Tengah,1982,9,15,0,,,,,,,,,
Tengah,1982,9,16,3.6,,,,,,,,,
Tengah,1982,9,17,0,,,,,,,,,
Tengah,1982,9,18,0,,,,,,,,,
Tengah,1982,9,19,0,,,,,,,,,
Tengah,1982,9,20,0,,,,,,,,,
Tengah,1982,9,21,0,,,,,,,,,
Tengah,1982,9,22,0,,,,,,,,,
Tengah,1982,9,23,0,,,,,,,,,
Tengah,1982,9,24,0,,,,,,,,,
Tengah,1982,9,25,0,,,,,,,,,
Tengah,1982,9,26,0,,,,,,,,,
Tengah,1982,9,27,0,,,,,,,,,
Tengah,1982,9,28,0,,,,,,,,,
Tengah,1982,9,29,3.9,,,,,,,,,
Tengah,1982,9,30,0,,,,,,,,,
Tengah,1982,10,1,58.6,,,,,,,,,
Tengah,1982,10,2,5.6,,,,,,,,,
Tengah,1982,10,3,0.7,,,,,,,,,
Tengah,1982,10,4,0,,,,,,,,,
Tengah,1982,10,5,0,,,,,,,,,
Tengah,1982,10,6,0,,,,,,,,,
Tengah,1982,10,7,0,,,,,,,,,
Tengah,1982,10,8,0.2,,,,,,,,,
Tengah,1982,10,9,11.9,,,,,,,,,
Tengah,1982,10,10,0,,,,,,,,,
Tengah,1982,10,11,0,,,,,,,,,
Tengah,1982,10,12,0,,,,,,,,,
Tengah,1982,10,13,9.6,,,,,,,,,
Tengah,1982,10,14,5.4,,,,,,,,,
Tengah,1982,10,15,3.4,,,,,,,,,
Tengah,1982,10,16,16.2,,,,,,,,,
Tengah,1982,10,17,0.2,,,,,,,,,
Tengah,1982,10,18,8.9,,,,,,,,,
Tengah,1982,10,19,0.5,,,,,,,,,
Tengah,1982,10,20,0,,,,,,,,,
Tengah,1982,10,21,6.6,,,,,,,,,
Tengah,1982,10,22,3.5,,,,,,,,,
Tengah,1982,10,23,4.6,,,,,,,,,
Tengah,1982,10,24,0,,,,,,,,,
Tengah,1982,10,25,5.9,,,,,,,,,
Tengah,1982,10,26,12.5,,,,,,,,,
Tengah,1982,10,27,0.5,,,,,,,,,
Tengah,1982,10,28,1.1,,,,,,,,,
Tengah,1982,10,29,0,,,,,,,,,
Tengah,1982,10,30,10.9,,,,,,,,,
Tengah,1982,10,31,24.4,,,,,,,,,
Tengah,1982,11,1,9.1,,,,,,,,,
Tengah,1982,11,2,0,,,,,,,,,
Tengah,1982,11,3,7,,,,,,,,,
Tengah,1982,11,4,21.8,,,,,,,,,
Tengah,1982,11,5,0.3,,,,,,,,,
Tengah,1982,11,6,3.9,,,,,,,,,
Tengah,1982,11,7,0.8,,,,,,,,,
Tengah,1982,11,8,6.1,,,,,,,,,
Tengah,1982,11,9,0.2,,,,,,,,,
Tengah,1982,11,10,8.8,,,,,,,,,
Tengah,1982,11,11,3,,,,,,,,,
Tengah,1982,11,12,13.5,,,,,,,,,
Tengah,1982,11,13,0,,,,,,,,,
Tengah,1982,11,14,8.4,,,,,,,,,
Tengah,1982,11,15,36.5,,,,,,,,,
Tengah,1982,11,16,6.8,,,,,,,,,
Tengah,1982,11,17,5.3,,,,,,,,,
Tengah,1982,11,18,31.2,,,,,,,,,
Tengah,1982,11,19,4,,,,,,,,,
Tengah,1982,11,20,36.5,,,,,,,,,
Tengah,1982,11,21,13.1,,,,,,,,,
Tengah,1982,11,22,55.6,,,,,,,,,
Tengah,1982,11,23,22.2,,,,,,,,,
Tengah,1982,11,24,1.5,,,,,,,,,
Tengah,1982,11,25,0.4,,,,,,,,,
Tengah,1982,11,26,0.1,,,,,,,,,
Tengah,1982,11,27,60.1,,,,,,,,,
Tengah,1982,11,28,9,,,,,,,,,
Tengah,1982,11,29,4,,,,,,,,,
Tengah,1982,11,30,2.3,,,,,,,,,
Tengah,1982,12,1,6.1,,,,,,,,,
Tengah,1982,12,2,0,,,,,,,,,
Tengah,1982,12,3,13.3,,,,,,,,,
Tengah,1982,12,4,61.7,,,,,,,,,
Tengah,1982,12,5,1.3,,,,,,,,,
Tengah,1982,12,6,0,,,,,,,,,
Tengah,1982,12,7,0,,,,,,,,,
Tengah,1982,12,8,32.7,,,,,,,,,
Tengah,1982,12,9,28.5,,,,,,,,,
Tengah,1982,12,10,11.8,,,,,,,,,
Tengah,1982,12,11,5.3,,,,,,,,,
Tengah,1982,12,12,0,,,,,,,,,
Tengah,1982,12,13,4.1,,,,,,,,,
Tengah,1982,12,14,0,,,,,,,,,
Tengah,1982,12,15,0,,,,,,,,,
Tengah,1982,12,16,1.4,,,,,,,,,
Tengah,1982,12,17,3.1,,,,,,,,,
Tengah,1982,12,18,9.1,,,,,,,,,
Tengah,1982,12,19,4.3,,,,,,,,,
Tengah,1982,12,20,16.1,,,,,,,,,
Tengah,1982,12,21,50.9,,,,,,,,,
Tengah,1982,12,22,54.6,,,,,,,,,
Tengah,1982,12,23,25.3,,,,,,,,,
Tengah,1982,12,24,0,,,,,,,,,
Tengah,1982,12,25,6.2,,,,,,,,,
Tengah,1982,12,26,14.2,,,,,,,,,
Tengah,1982,12,27,7.8,,,,,,,,,
Tengah,1982,12,28,2,,,,,,,,,
Tengah,1982,12,29,0,,,,,,,,,
Tengah,1982,12,30,0.2,,,,,,,,,
Tengah,1982,12,31,0.3,,,,,,,,,
Tengah,1983,1,1,0,,,,,,,,,
Tengah,1983,1,2,0,,,,,,,,,
Tengah,1983,1,3,1.3,,,,,,,,,
Tengah,1983,1,4,0,,,,,,,,,
Tengah,1983,1,5,24.1,,,,,,,,,
Tengah,1983,1,6,2,,,,,,,,,
Tengah,1983,1,7,18.1,,,,,,,,,
Tengah,1983,1,8,0,,,,,,,,,
Tengah,1983,1,9,0.1,,,,,,,,,
Tengah,1983,1,10,0.2,,,,,,,,,
Tengah,1983,1,11,11.9,,,,,,,,,
Tengah,1983,1,12,4.9,,,,,,,,,
Tengah,1983,1,13,7.6,,,,,,,,,
Tengah,1983,1,14,7.6,,,,,,,,,
Tengah,1983,1,15,11,,,,,,,,,
Tengah,1983,1,16,0.3,,,,,,,,,
Tengah,1983,1,17,22.7,,,,,,,,,
Tengah,1983,1,18,9.7,,,,,,,,,
Tengah,1983,1,19,0.2,,,,,,,,,
Tengah,1983,1,20,0,,,,,,,,,
Tengah,1983,1,21,2,,,,,,,,,
Tengah,1983,1,22,5.8,,,,,,,,,
Tengah,1983,1,23,29.2,,,,,,,,,
Tengah,1983,1,24,0.6,,,,,,,,,
Tengah,1983,1,25,2.5,,,,,,,,,
Tengah,1983,1,26,0,,,,,,,,,
Tengah,1983,1,27,13.3,,,,,,,,,
Tengah,1983,1,28,3.5,,,,,,,,,
Tengah,1983,1,29,7.1,,,,,,,,,
Tengah,1983,1,30,0,,,,,,,,,
Tengah,1983,1,31,0,,,,,,,,,
Tengah,1983,2,1,9,,,,,,,,,
Tengah,1983,2,2,0.1,,,,,,,,,
Tengah,1983,2,3,0,,,,,,,,,
Tengah,1983,2,4,0,,,,,,,,,
Tengah,1983,2,5,0,,,,,,,,,
Tengah,1983,2,6,0,,,,,,,,,
Tengah,1983,2,7,0,,,,,,,,,
Tengah,1983,2,8,0,,,,,,,,,
Tengah,1983,2,9,3.1,,,,,,,,,
Tengah,1983,2,10,0,,,,,,,,,
Tengah,1983,2,11,0,,,,,,,,,
Tengah,1983,2,12,0,,,,,,,,,
Tengah,1983,2,13,0,,,,,,,,,
Tengah,1983,2,14,0,,,,,,,,,
Tengah,1983,2,15,0,,,,,,,,,
Tengah,1983,2,16,1.8,,,,,,,,,
Tengah,1983,2,17,0.6,,,,,,,,,
Tengah,1983,2,18,0.2,,,,,,,,,
Tengah,1983,2,19,0,,,,,,,,,
Tengah,1983,2,20,0,,,,,,,,,
Tengah,1983,2,21,1,,,,,,,,,
Tengah,1983,2,22,0,,,,,,,,,
Tengah,1983,2,23,0,,,,,,,,,
Tengah,1983,2,24,1.7,,,,,,,,,
Tengah,1983,2,25,0.8,,,,,,,,,
Tengah,1983,2,26,1.6,,,,,,,,,
Tengah,1983,2,27,0,,,,,,,,,
Tengah,1983,2,28,0.2,,,,,,,,,
Tengah,1983,3,1,0,,,,,,,,,
Tengah,1983,3,2,0,,,,,,,,,
Tengah,1983,3,3,0,,,,,,,,,
Tengah,1983,3,4,0,,,,,,,,,
Tengah,1983,3,5,0,,,,,,,,,
Tengah,1983,3,6,0,,,,,,,,,
Tengah,1983,3,7,0,,,,,,,,,
Tengah,1983,3,8,10.2,,,,,,,,,
Tengah,1983,3,9,0,,,,,,,,,
Tengah,1983,3,10,0,,,,,,,,,
Tengah,1983,3,11,0,,,,,,,,,
Tengah,1983,3,12,0,,,,,,,,,
Tengah,1983,3,13,0,,,,,,,,,
Tengah,1983,3,14,0,,,,,,,,,
Tengah,1983,3,15,0,,,,,,,,,
Tengah,1983,3,16,0,,,,,,,,,
Tengah,1983,3,17,0,,,,,,,,,
Tengah,1983,3,18,0,,,,,,,,,
Tengah,1983,3,19,0,,,,,,,,,
Tengah,1983,3,20,14.6,,,,,,,,,
Tengah,1983,3,21,1,,,,,,,,,
Tengah,1983,3,22,2.8,,,,,,,,,
Tengah,1983,3,23,0,,,,,,,,,
Tengah,1983,3,24,0.7,,,,,,,,,
Tengah,1983,3,25,0,,,,,,,,,
Tengah,1983,3,26,0,,,,,,,,,
Tengah,1983,3,27,0,,,,,,,,,
Tengah,1983,3,28,7.1,,,,,,,,,
Tengah,1983,3,29,0,,,,,,,,,
Tengah,1983,3,30,0,,,,,,,,,
Tengah,1983,3,31,0,,,,,,,,,
Tengah,1983,4,1,0,,,,,,,,,
Tengah,1983,4,2,0,,,,,,,,,
Tengah,1983,4,3,0,,,,,,,,,
Tengah,1983,4,4,3.9,,,,,,,,,
Tengah,1983,4,5,13.7,,,,,,,,,
Tengah,1983,4,6,1.6,,,,,,,,,
Tengah,1983,4,7,0,,,,,,,,,
Tengah,1983,4,8,0,,,,,,,,,
Tengah,1983,4,9,0,,,,,,,,,
Tengah,1983,4,10,0,,,,,,,,,
Tengah,1983,4,11,0,,,,,,,,,
Tengah,1983,4,12,0,,,,,,,,,
Tengah,1983,4,13,0,,,,,,,,,
Tengah,1983,4,14,0,,,,,,,,,
Tengah,1983,4,15,0,,,,,,,,,
Tengah,1983,4,16,0,,,,,,,,,
Tengah,1983,4,17,0,,,,,,,,,
Tengah,1983,4,18,0,,,,,,,,,
Tengah,1983,4,19,52.2,,,,,,,,,
Tengah,1983,4,20,0.4,,,,,,,,,
Tengah,1983,4,21,0,,,,,,,,,
Tengah,1983,4,22,0,,,,,,,,,
Tengah,1983,4,23,23.1,,,,,,,,,
Tengah,1983,4,24,0,,,,,,,,,
Tengah,1983,4,25,9.6,,,,,,,,,
Tengah,1983,4,26,37.1,,,,,,,,,
Tengah,1983,4,27,2,,,,,,,,,
Tengah,1983,4,28,0.9,,,,,,,,,
Tengah,1983,4,29,0,,,,,,,,,
Tengah,1983,4,30,0,,,,,,,,,
Tengah,1983,5,1,0,,,,,,,,,
Tengah,1983,5,2,0,,,,,,,,,
Tengah,1983,5,3,0,,,,,,,,,
Tengah,1983,5,4,3.9,,,,,,,,,
Tengah,1983,5,5,13.7,,,,,,,,,
Tengah,1983,5,6,1.6,,,,,,,,,
Tengah,1983,5,7,0,,,,,,,,,
Tengah,1983,5,8,0,,,,,,,,,
Tengah,1983,5,9,0,,,,,,,,,
Tengah,1983,5,10,0,,,,,,,,,
Tengah,1983,5,11,0,,,,,,,,,
Tengah,1983,5,12,0,,,,,,,,,
Tengah,1983,5,13,0,,,,,,,,,
Tengah,1983,5,14,0,,,,,,,,,
Tengah,1983,5,15,0,,,,,,,,,
Tengah,1983,5,16,0,,,,,,,,,
Tengah,1983,5,17,0,,,,,,,,,
Tengah,1983,5,18,0,,,,,,,,,
Tengah,1983,5,19,52.2,,,,,,,,,
Tengah,1983,5,20,0.4,,,,,,,,,
Tengah,1983,5,21,0,,,,,,,,,
Tengah,1983,5,22,0,,,,,,,,,
Tengah,1983,5,23,23.1,,,,,,,,,
Tengah,1983,5,24,0,,,,,,,,,
Tengah,1983,5,25,9.6,,,,,,,,,
Tengah,1983,5,26,37.1,,,,,,,,,
Tengah,1983,5,27,2,,,,,,,,,
Tengah,1983,5,28,0.9,,,,,,,,,
Tengah,1983,5,29,0,,,,,,,,,
Tengah,1983,5,30,0,,,,,,,,,
Tengah,1983,5,31,0,,,,,,,,,
Tengah,1983,6,1,0,,,,,,,,,
Tengah,1983,6,2,22.7,,,,,,,,,
Tengah,1983,6,3,0,,,,,,,,,
Tengah,1983,6,4,0,,,,,,,,,
Tengah,1983,6,5,0,,,,,,,,,
Tengah,1983,6,6,8,,,,,,,,,
Tengah,1983,6,7,0,,,,,,,,,
Tengah,1983,6,8,0,,,,,,,,,
Tengah,1983,6,9,17.3,,,,,,,,,
Tengah,1983,6,10,1.6,,,,,,,,,
Tengah,1983,6,11,0,,,,,,,,,
Tengah,1983,6,12,0.3,,,,,,,,,
Tengah,1983,6,13,0,,,,,,,,,
Tengah,1983,6,14,4.3,,,,,,,,,
Tengah,1983,6,15,0,,,,,,,,,
Tengah,1983,6,16,1.8,,,,,,,,,
Tengah,1983,6,17,9.1,,,,,,,,,
Tengah,1983,6,18,14.5,,,,,,,,,
Tengah,1983,6,19,0,,,,,,,,,
Tengah,1983,6,20,0,,,,,,,,,
Tengah,1983,6,21,0.3,,,,,,,,,
Tengah,1983,6,22,0,,,,,,,,,
Tengah,1983,6,23,0.2,,,,,,,,,
Tengah,1983,6,24,1.6,,,,,,,,,
Tengah,1983,6,25,0,,,,,,,,,
Tengah,1983,6,26,0,,,,,,,,,
Tengah,1983,6,27,30.6,,,,,,,,,
Tengah,1983,6,28,2,,,,,,,,,
Tengah,1983,6,29,0,,,,,,,,,
Tengah,1983,6,30,1.1,,,,,,,,,
Tengah,1983,7,1,0,,,,,,,,,
Tengah,1983,7,2,0,,,,,,,,,
Tengah,1983,7,3,0.5,,,,,,,,,
Tengah,1983,7,4,3.3,,,,,,,,,
Tengah,1983,7,5,5.5,,,,,,,,,
Tengah,1983,7,6,40.3,,,,,,,,,
Tengah,1983,7,7,0,,,,,,,,,
Tengah,1983,7,8,0.2,,,,,,,,,
Tengah,1983,7,9,1.5,,,,,,,,,
Tengah,1983,7,10,64.6,,,,,,,,,
Tengah,1983,7,11,0,,,,,,,,,
Tengah,1983,7,12,15.1,,,,,,,,,
Tengah,1983,7,13,0,,,,,,,,,
Tengah,1983,7,14,14.1,,,,,,,,,
Tengah,1983,7,15,0,,,,,,,,,
Tengah,1983,7,16,0,,,,,,,,,
Tengah,1983,7,17,0,,,,,,,,,
Tengah,1983,7,18,1.4,,,,,,,,,
Tengah,1983,7,19,9.7,,,,,,,,,
Tengah,1983,7,20,3.2,,,,,,,,,
Tengah,1983,7,21,0.2,,,,,,,,,
Tengah,1983,7,22,0,,,,,,,,,
Tengah,1983,7,23,33.5,,,,,,,,,
Tengah,1983,7,24,0,,,,,,,,,
Tengah,1983,7,25,0,,,,,,,,,
Tengah,1983,7,26,0,,,,,,,,,
Tengah,1983,7,27,0,,,,,,,,,
Tengah,1983,7,28,0,,,,,,,,,
Tengah,1983,7,29,2.1,,,,,,,,,
Tengah,1983,7,30,17.2,,,,,,,,,
Tengah,1983,7,31,0,,,,,,,,,
Tengah,1983,8,1,0,,,,,,,,,
Tengah,1983,8,2,0.2,,,,,,,,,
Tengah,1983,8,3,0.2,,,,,,,,,
Tengah,1983,8,4,0.1,,,,,,,,,
Tengah,1983,8,5,0,,,,,,,,,
Tengah,1983,8,6,0,,,,,,,,,
Tengah,1983,8,7,1.4,,,,,,,,,
Tengah,1983,8,8,0.1,,,,,,,,,
Tengah,1983,8,9,0,,,,,,,,,
Tengah,1983,8,10,0,,,,,,,,,
Tengah,1983,8,11,12.9,,,,,,,,,
Tengah,1983,8,12,0.1,,,,,,,,,
Tengah,1983,8,13,0,,,,,,,,,
Tengah,1983,8,14,29,,,,,,,,,
Tengah,1983,8,15,4.8,,,,,,,,,
Tengah,1983,8,16,0.1,,,,,,,,,
Tengah,1983,8,17,0,,,,,,,,,
Tengah,1983,8,18,0,,,,,,,,,
Tengah,1983,8,19,0.8,,,,,,,,,
Tengah,1983,8,20,0,,,,,,,,,
Tengah,1983,8,21,1.3,,,,,,,,,
Tengah,1983,8,22,23,,,,,,,,,
Tengah,1983,8,23,11.1,,,,,,,,,
Tengah,1983,8,24,0,,,,,,,,,
Tengah,1983,8,25,0,,,,,,,,,
Tengah,1983,8,26,0,,,,,,,,,
Tengah,1983,8,27,2.5,,,,,,,,,
Tengah,1983,8,28,0,,,,,,,,,
Tengah,1983,8,29,0,,,,,,,,,
Tengah,1983,8,30,0,,,,,,,,,
Tengah,1983,8,31,0,,,,,,,,,
Tengah,1983,9,1,0,,,,,,,,,
Tengah,1983,9,2,13.7,,,,,,,,,
Tengah,1983,9,3,3.3,,,,,,,,,
Tengah,1983,9,4,25.3,,,,,,,,,
Tengah,1983,9,5,3.8,,,,,,,,,
Tengah,1983,9,6,0,,,,,,,,,
Tengah,1983,9,7,4.6,,,,,,,,,
Tengah,1983,9,8,0.4,,,,,,,,,
Tengah,1983,9,9,25.2,,,,,,,,,
Tengah,1983,9,10,60.9,,,,,,,,,
Tengah,1983,9,11,3.3,,,,,,,,,
Tengah,1983,9,12,0,,,,,,,,,
Tengah,1983,9,13,0,,,,,,,,,
Tengah,1983,9,14,0.2,,,,,,,,,
Tengah,1983,9,15,12.7,,,,,,,,,
Tengah,1983,9,16,0,,,,,,,,,
Tengah,1983,9,17,1.5,,,,,,,,,
Tengah,1983,9,18,3.4,,,,,,,,,
Tengah,1983,9,19,0.2,,,,,,,,,
Tengah,1983,9,20,0.8,,,,,,,,,
Tengah,1983,9,21,0,,,,,,,,,
Tengah,1983,9,22,0,,,,,,,,,
Tengah,1983,9,23,0,,,,,,,,,
Tengah,1983,9,24,0.3,,,,,,,,,
Tengah,1983,9,25,0.1,,,,,,,,,
Tengah,1983,9,26,0,,,,,,,,,
Tengah,1983,9,27,0,,,,,,,,,
Tengah,1983,9,28,0,,,,,,,,,
Tengah,1983,9,29,0,,,,,,,,,
Tengah,1983,9,30,4.5,,,,,,,,,
Tengah,1983,10,1,0.2,,,,,,,,,
Tengah,1983,10,2,0,,,,,,,,,
Tengah,1983,10,3,0.2,,,,,,,,,
Tengah,1983,10,4,0,,,,,,,,,
Tengah,1983,10,5,7.8,,,,,,,,,
Tengah,1983,10,6,0,,,,,,,,,
Tengah,1983,10,7,3.5,,,,,,,,,
Tengah,1983,10,8,0,,,,,,,,,
Tengah,1983,10,9,0,,,,,,,,,
Tengah,1983,10,10,0.1,,,,,,,,,
Tengah,1983,10,11,0,,,,,,,,,
Tengah,1983,10,12,0,,,,,,,,,
Tengah,1983,10,13,20.6,,,,,,,,,
Tengah,1983,10,14,20.4,,,,,,,,,
Tengah,1983,10,15,0.1,,,,,,,,,
Tengah,1983,10,16,0,,,,,,,,,
Tengah,1983,10,17,1.5,,,,,,,,,
Tengah,1983,10,18,0,,,,,,,,,
Tengah,1983,10,19,7.7,,,,,,,,,
Tengah,1983,10,20,0,,,,,,,,,
Tengah,1983,10,21,18.8,,,,,,,,,
Tengah,1983,10,22,4.3,,,,,,,,,
Tengah,1983,10,23,8.7,,,,,,,,,
Tengah,1983,10,24,8.5,,,,,,,,,
Tengah,1983,10,25,29,,,,,,,,,
Tengah,1983,10,26,0,,,,,,,,,
Tengah,1983,10,27,8.2,,,,,,,,,
Tengah,1983,10,28,0.5,,,,,,,,,
Tengah,1983,10,29,20.2,,,,,,,,,
Tengah,1983,10,30,1.6,,,,,,,,,
Tengah,1983,10,31,0.1,,,,,,,,,
Tengah,1983,11,1,8.5,,,,,,,,,
Tengah,1983,11,2,0.4,,,,,,,,,
Tengah,1983,11,3,0.3,,,,,,,,,
Tengah,1983,11,4,0,,,,,,,,,
Tengah,1983,11,5,0,,,,,,,,,
Tengah,1983,11,6,39.1,,,,,,,,,
Tengah,1983,11,7,0.4,,,,,,,,,
Tengah,1983,11,8,37.9,,,,,,,,,
Tengah,1983,11,9,0,,,,,,,,,
Tengah,1983,11,10,12.2,,,,,,,,,
Tengah,1983,11,11,7.9,,,,,,,,,
Tengah,1983,11,12,0.5,,,,,,,,,
Tengah,1983,11,13,2,,,,,,,,,
Tengah,1983,11,14,0,,,,,,,,,
Tengah,1983,11,15,6,,,,,,,,,
Tengah,1983,11,16,0.7,,,,,,,,,
Tengah,1983,11,17,0,,,,,,,,,
Tengah,1983,11,18,0,,,,,,,,,
Tengah,1983,11,19,10.6,,,,,,,,,
Tengah,1983,11,20,2.8,,,,,,,,,
Tengah,1983,11,21,1.5,,,,,,,,,
Tengah,1983,11,22,4.3,,,,,,,,,
Tengah,1983,11,23,0,,,,,,,,,
Tengah,1983,11,24,7.2,,,,,,,,,
Tengah,1983,11,25,10.8,,,,,,,,,
Tengah,1983,11,26,4.6,,,,,,,,,
Tengah,1983,11,27,19.5,,,,,,,,,
Tengah,1983,11,28,1.6,,,,,,,,,
Tengah,1983,11,29,0,,,,,,,,,
Tengah,1983,11,30,0.1,,,,,,,,,
Tengah,1983,12,1,4.1,,,,,,,,,
Tengah,1983,12,2,0.5,,,,,,,,,
Tengah,1983,12,3,0.3,,,,,,,,,
Tengah,1983,12,4,0,,,,,,,,,
Tengah,1983,12,5,0,,,,,,,,,
Tengah,1983,12,6,0,,,,,,,,,
Tengah,1983,12,7,0.1,,,,,,,,,
Tengah,1983,12,8,1.3,,,,,,,,,
Tengah,1983,12,9,12.6,,,,,,,,,
Tengah,1983,12,10,33.2,,,,,,,,,
Tengah,1983,12,11,0,,,,,,,,,
Tengah,1983,12,12,0,,,,,,,,,
Tengah,1983,12,13,0,,,,,,,,,
Tengah,1983,12,14,0,,,,,,,,,
Tengah,1983,12,15,13.2,,,,,,,,,
Tengah,1983,12,16,7.8,,,,,,,,,
Tengah,1983,12,17,1.8,,,,,,,,,
Tengah,1983,12,18,21.3,,,,,,,,,
Tengah,1983,12,19,0,,,,,,,,,
Tengah,1983,12,20,0,,,,,,,,,
Tengah,1983,12,21,0.1,,,,,,,,,
Tengah,1983,12,22,0,,,,,,,,,
Tengah,1983,12,23,0,,,,,,,,,
Tengah,1983,12,24,2.3,,,,,,,,,
Tengah,1983,12,25,56,,,,,,,,,
Tengah,1983,12,26,13.9,,,,,,,,,
Tengah,1983,12,27,1.7,,,,,,,,,
Tengah,1983,12,28,0,,,,,,,,,
Tengah,1983,12,29,0,,,,,,,,,
Tengah,1983,12,30,0.2,,,,,,,,,
Tengah,1983,12,31,29.1,,,,,,,,,
Tengah,1984,1,1,1.1,,,,,,,,,
Tengah,1984,1,2,0,,,,,,,,,
Tengah,1984,1,3,0,,,,,,,,,
Tengah,1984,1,4,0,,,,,,,,,
Tengah,1984,1,5,0,,,,,,,,,
Tengah,1984,1,6,0.8,,,,,,,,,
Tengah,1984,1,7,0.1,,,,,,,,,
Tengah,1984,1,8,22,,,,,,,,,
Tengah,1984,1,9,3.9,,,,,,,,,
Tengah,1984,1,10,1,,,,,,,,,
Tengah,1984,1,11,28.5,,,,,,,,,
Tengah,1984,1,12,0,,,,,,,,,
Tengah,1984,1,13,3.8,,,,,,,,,
Tengah,1984,1,14,1.8,,,,,,,,,
Tengah,1984,1,15,7.8,,,,,,,,,
Tengah,1984,1,16,0,,,,,,,,,
Tengah,1984,1,17,0,,,,,,,,,
Tengah,1984,1,18,0.8,,,,,,,,,
Tengah,1984,1,19,0.1,,,,,,,,,
Tengah,1984,1,20,56.7,,,,,,,,,
Tengah,1984,1,21,0,,,,,,,,,
Tengah,1984,1,22,26.7,,,,,,,,,
Tengah,1984,1,23,51.4,,,,,,,,,
Tengah,1984,1,24,12.6,,,,,,,,,
Tengah,1984,1,25,61.9,,,,,,,,,
Tengah,1984,1,26,43.4,,,,,,,,,
Tengah,1984,1,27,20.6,,,,,,,,,
Tengah,1984,1,28,0.2,,,,,,,,,
Tengah,1984,1,29,23,,,,,,,,,
Tengah,1984,1,30,21.4,,,,,,,,,
Tengah,1984,1,31,33.6,,,,,,,,,
Tengah,1984,2,1,51.6,,,,,,,,,
Tengah,1984,2,2,14.4,,,,,,,,,
Tengah,1984,2,3,0,,,,,,,,,
Tengah,1984,2,4,26.9,,,,,,,,,
Tengah,1984,2,5,0.9,,,,,,,,,
Tengah,1984,2,6,1.2,,,,,,,,,
Tengah,1984,2,7,33.5,,,,,,,,,
Tengah,1984,2,8,7.3,,,,,,,,,
Tengah,1984,2,9,2.4,,,,,,,,,
Tengah,1984,2,10,19.1,,,,,,,,,
Tengah,1984,2,11,0,,,,,,,,,
Tengah,1984,2,12,0,,,,,,,,,
Tengah,1984,2,13,12.1,,,,,,,,,
Tengah,1984,2,14,10.4,,,,,,,,,
Tengah,1984,2,15,0,,,,,,,,,
Tengah,1984,2,16,15.2,,,,,,,,,
Tengah,1984,2,17,23.3,,,,,,,,,
Tengah,1984,2,18,28.3,,,,,,,,,
Tengah,1984,2,19,0,,,,,,,,,
Tengah,1984,2,20,16.1,,,,,,,,,
Tengah,1984,2,21,0.2,,,,,,,,,
Tengah,1984,2,22,36.6,,,,,,,,,
Tengah,1984,2,23,0,,,,,,,,,
Tengah,1984,2,24,0,,,,,,,,,
Tengah,1984,2,25,0,,,,,,,,,
Tengah,1984,2,26,4.9,,,,,,,,,
Tengah,1984,2,27,0,,,,,,,,,
Tengah,1984,2,28,0,,,,,,,,,
Tengah,1984,2,29,6.2,,,,,,,,,
Tengah,1984,3,1,24.3,,,,,,,,,
Tengah,1984,3,2,154.4,,,,,,,,,
Tengah,1984,3,3,55,,,,,,,,,
